sale_id,date,store,region,category,units,revenue
S3313,2025-10-22,Queen St,Auckland,Home,2,571.01
S3314,2025-11-21,Riccarton,Canterbury,Electronics,8,220.27
S3315,2025-12-05,Lambton,Wellington,Electronics,6,1790.06
S3316,2025-06-11,Queen St,Auckland,Apparel,7,1857.95
S3317,2025-09-04,George St,Otago,Electronics,12,1453.16
S3318,2025-04-07,Queen St,Auckland,Apparel,9,201.14
S3319,2025-03-08,Riccarton,Canterbury,Electronics,12,423.73
S3320,2025-08-11,Queen St,Auckland,Grocery,5,125.12
S3321,2025-12-21,Lambton,Wellington,Apparel,10,435.65
S3322,2025-06-22,Hamilton Central,Waikato,Beauty,11,1790.58
S3323,2025-01-26,Queen St,Auckland,Apparel,10,1754.15
S3324,2025-09-25,George St,Otago,Electronics,6,719.76
S3325,2025-02-16,Lambton,Wellington,Grocery,9,555.71
S3326,2025-05-24,Hamilton Central,Waikato,Apparel,8,1407.3
S3327,2025-04-20,Hamilton Central,Waikato,Electronics,1,20.84
S3328,2025-04-18,Hamilton Central,Waikato,Apparel,3,695.39
S3329,2025-07-21,Queen St,Auckland,Apparel,5,250.21
S3330,2025-01-24,Lambton,Wellington,Home,8,503.54
S3331,2025-07-16,George St,Otago,Apparel,11,3218.12
S3332,2025-07-15,Riccarton,Canterbury,Home,12,2351.54
S3333,2025-05-16,Hamilton Central,Waikato,Electronics,3,192.89
S3334,2025-02-27,Hamilton Central,Waikato,Grocery,7,1159.36
S3335,2025-05-20,George St,Otago,Grocery,5,955.64
S3336,2025-12-22,George St,Otago,Electronics,3,81.28
S3337,2025-10-25,Hamilton Central,Waikato,Grocery,6,1643.67
S3338,2025-07-07,Riccarton,Canterbury,Beauty,6,806.98
S3339,2025-10-26,Riccarton,Canterbury,Beauty,12,555.47
S3340,2025-06-19,George St,Otago,Electronics,7,823.36
S3341,2025-05-15,George St,Otago,Home,6,1676.36
S3342,2025-01-06,Queen St,Auckland,Grocery,10,2931.11
S3343,2025-01-04,George St,Otago,Grocery,4,1004.78
S3344,2025-01-10,Lambton,Wellington,Apparel,8,1336.5
S3345,2025-08-05,George St,Otago,Home,12,835.63
S3346,2025-08-02,Hamilton Central,Waikato,Beauty,6,470.63
S3347,2025-06-13,Queen St,Auckland,Grocery,9,938.71
S3348,2025-10-05,George St,Otago,Grocery,6,1757.68
S3349,2025-10-25,Hamilton Central,Waikato,Apparel,8,1939.74
S3350,2025-07-08,Lambton,Wellington,Beauty,7,1366.75
S3351,2025-12-02,Riccarton,Canterbury,Grocery,10,1214.45
S3352,2025-05-18,Lambton,Wellington,Beauty,8,1108.03
S3353,2025-08-07,Queen St,Auckland,Home,10,458.21
S3354,2025-01-09,Lambton,Wellington,Electronics,6,66.16
S3355,2025-09-24,Queen St,Auckland,Beauty,11,2634.68
S3356,2025-08-11,Queen St,Auckland,Grocery,10,2086.27
S3357,2025-03-08,Queen St,Auckland,Grocery,11,664.23
S3358,2025-01-03,Queen St,Auckland,Beauty,2,223.78
S3359,2025-06-10,Queen St,Auckland,Home,6,1608.59
S3360,2025-05-16,Queen St,Auckland,Beauty,3,694.64
S3361,2025-04-20,George St,Otago,Grocery,12,2992.06
S3362,2025-01-24,Lambton,Wellington,Grocery,1,58.0
S3363,2025-09-10,Queen St,Auckland,Electronics,5,882.19
S3364,2025-04-09,Queen St,Auckland,Electronics,8,894.66
S3365,2025-01-10,Riccarton,Canterbury,Beauty,2,246.81
S3366,2025-10-27,Queen St,Auckland,Electronics,8,2329.17
S3367,2025-02-25,George St,Otago,Apparel,3,56.09
S3368,2025-05-16,Hamilton Central,Waikato,Grocery,4,662.61
S3369,2025-01-05,Hamilton Central,Waikato,Electronics,5,666.67
S3370,2025-07-28,Riccarton,Canterbury,Home,8,169.14
S3371,2025-07-13,George St,Otago,Grocery,7,656.55
S3372,2025-02-04,Queen St,Auckland,Grocery,6,1537.65
S3373,2025-05-06,Hamilton Central,Waikato,Electronics,9,561.72
S3374,2025-09-21,Hamilton Central,Waikato,Apparel,1,44.48
S3375,2025-07-05,Lambton,Wellington,Beauty,10,1245.39
S3376,2025-05-08,George St,Otago,Electronics,3,640.17
S3377,2025-08-17,Riccarton,Canterbury,Electronics,9,2065.2
S3378,2025-10-27,Riccarton,Canterbury,Grocery,11,154.35
S3379,2025-09-01,Hamilton Central,Waikato,Home,5,661.91
S3380,2025-01-26,Lambton,Wellington,Home,6,847.69
S3381,2025-11-01,George St,Otago,Grocery,6,1748.27
S3382,2025-12-08,Queen St,Auckland,Apparel,7,1503.79
S3383,2025-07-21,Hamilton Central,Waikato,Electronics,3,812.38
S3384,2025-07-10,Queen St,Auckland,Beauty,5,706.8
S3385,2025-10-23,Riccarton,Canterbury,Home,3,291.08
S3386,2025-07-16,Hamilton Central,Waikato,Beauty,7,1589.49
S3387,2025-07-18,George St,Otago,Home,10,1048.29
S3388,2025-06-07,Riccarton,Canterbury,Apparel,11,377.03
S3389,2025-07-01,Hamilton Central,Waikato,Beauty,6,1687.89
S3390,2025-03-13,Hamilton Central,Waikato,Electronics,5,749.68
S3391,2025-01-06,Queen St,Auckland,Electronics,1,218.89
S3392,2025-09-06,Riccarton,Canterbury,Apparel,10,1630.04
S3393,2025-08-17,Queen St,Auckland,Grocery,8,1148.74
S3394,2025-02-15,Hamilton Central,Waikato,Apparel,12,2819.32
S3395,2025-09-05,Lambton,Wellington,Apparel,5,90.54
S3396,2025-03-24,Lambton,Wellington,Electronics,5,1359.57
S3397,2025-03-03,George St,Otago,Electronics,7,2071.32
S3398,2025-12-03,Lambton,Wellington,Home,4,572.58
S3399,2025-08-21,Riccarton,Canterbury,Home,10,351.62
S3400,2025-09-10,Riccarton,Canterbury,Grocery,4,1191.8
S3401,2025-04-11,Riccarton,Canterbury,Apparel,10,821.5
S3402,2025-03-04,Queen St,Auckland,Electronics,8,2029.77
S3403,2025-04-05,Queen St,Auckland,Grocery,11,535.46
S3404,2025-04-22,Queen St,Auckland,Apparel,4,1084.42
S3405,2025-07-20,George St,Otago,Beauty,7,410.37
S3406,2025-10-03,Queen St,Auckland,Home,1,168.3
S3407,2025-06-16,Lambton,Wellington,Grocery,7,459.6
S3408,2025-11-14,George St,Otago,Grocery,9,469.43
S3409,2025-12-15,Hamilton Central,Waikato,Grocery,8,602.29
S3410,2025-12-21,Queen St,Auckland,Beauty,10,396.68
S3411,2025-04-27,Lambton,Wellington,Beauty,4,759.54
S3412,2025-05-03,Hamilton Central,Waikato,Home,12,792.12
S3413,2025-09-14,Hamilton Central,Waikato,Electronics,11,2607.55
S3414,2025-03-04,Queen St,Auckland,Apparel,3,869.11
S3415,2025-02-01,Queen St,Auckland,Electronics,9,2123.2
S3416,2025-04-24,Lambton,Wellington,Grocery,10,2785.48
S3417,2025-08-01,Hamilton Central,Waikato,Apparel,10,2616.29
S3418,2025-02-06,Lambton,Wellington,Grocery,6,762.98
S3419,2025-05-07,Lambton,Wellington,Electronics,10,1449.75
S3420,2025-07-19,Riccarton,Canterbury,Apparel,12,171.55
S3421,2025-04-13,George St,Otago,Home,5,672.26
S3422,2025-08-23,Hamilton Central,Waikato,Apparel,2,412.76
S3423,2025-03-17,Riccarton,Canterbury,Grocery,9,1317.68
S3424,2025-02-27,Hamilton Central,Waikato,Beauty,11,2046.26
S3425,2025-08-16,George St,Otago,Beauty,4,465.91
S3426,2025-01-13,George St,Otago,Apparel,2,577.72
S3427,2025-07-02,George St,Otago,Electronics,6,243.7
S3428,2025-05-03,George St,Otago,Grocery,9,387.83
S3429,2025-04-02,Lambton,Wellington,Beauty,6,1299.99
S3430,2025-02-27,Lambton,Wellington,Grocery,8,1104.14
S3431,2025-05-10,Hamilton Central,Waikato,Electronics,6,108.58
S3432,2025-08-14,Queen St,Auckland,Grocery,3,539.17
S3433,2025-10-11,Hamilton Central,Waikato,Apparel,8,1516.12
S3434,2025-05-19,Queen St,Auckland,Electronics,3,781.1
S3435,2025-07-02,George St,Otago,Electronics,3,98.43
S3436,2025-03-09,Lambton,Wellington,Home,8,1844.43
S3437,2025-01-27,George St,Otago,Apparel,9,2216.27
S3438,2025-06-07,George St,Otago,Grocery,6,675.98
S3439,2025-05-05,Lambton,Wellington,Electronics,10,2375.94
S3440,2025-10-08,Queen St,Auckland,Beauty,4,1164.22
S3441,2025-04-09,Riccarton,Canterbury,Home,12,3467.43
S3442,2025-05-27,Riccarton,Canterbury,Beauty,9,2386.92
S3443,2025-10-22,Hamilton Central,Waikato,Home,1,249.54
S3444,2025-08-03,Lambton,Wellington,Beauty,6,350.18
S3445,2025-03-06,Hamilton Central,Waikato,Grocery,7,1176.75
S3446,2025-02-07,Queen St,Auckland,Apparel,11,2967.88
S3447,2025-05-02,George St,Otago,Beauty,1,235.83
S3448,2025-01-07,Riccarton,Canterbury,Electronics,6,646.9
S3449,2025-11-05,George St,Otago,Grocery,5,1095.23
S3450,2025-01-26,Queen St,Auckland,Apparel,2,218.66
S3451,2025-03-20,Riccarton,Canterbury,Grocery,3,274.29
S3452,2025-06-03,George St,Otago,Apparel,9,2126.27
S3453,2025-03-06,Hamilton Central,Waikato,Electronics,9,2582.42
S3454,2025-11-16,Riccarton,Canterbury,Beauty,3,365.85
S3455,2025-03-04,Lambton,Wellington,Apparel,8,1205.64
S3456,2025-12-07,George St,Otago,Apparel,2,482.76
S3457,2025-03-19,Queen St,Auckland,Home,6,1784.24
S3458,2025-05-16,Lambton,Wellington,Electronics,6,611.77
S3459,2025-05-14,Hamilton Central,Waikato,Grocery,2,308.13
S3460,2025-07-24,Hamilton Central,Waikato,Grocery,9,2239.25
S3461,2025-02-02,Hamilton Central,Waikato,Electronics,10,464.37
S3462,2025-07-26,Riccarton,Canterbury,Electronics,4,875.14
S3463,2025-09-13,Hamilton Central,Waikato,Home,7,1447.03
S3464,2025-01-19,Riccarton,Canterbury,Home,4,64.26
S3465,2025-09-02,Hamilton Central,Waikato,Electronics,9,1199.49
S3466,2025-07-11,Hamilton Central,Waikato,Beauty,6,979.12
S3467,2025-11-23,Queen St,Auckland,Electronics,10,666.27
S3468,2025-07-24,Queen St,Auckland,Apparel,10,1148.58
S3469,2025-01-20,George St,Otago,Home,11,2321.55
S3470,2025-06-03,Queen St,Auckland,Apparel,6,119.38
S3471,2025-01-12,Hamilton Central,Waikato,Home,7,505.51
S3472,2025-06-26,George St,Otago,Home,1,74.39
S3473,2025-03-08,Lambton,Wellington,Beauty,12,2952.82
S3474,2025-04-10,Lambton,Wellington,Electronics,2,451.43
S3475,2025-11-23,Riccarton,Canterbury,Apparel,10,825.8
S3476,2025-05-04,Hamilton Central,Waikato,Home,2,424.94
S3477,2025-07-12,Lambton,Wellington,Electronics,5,1424.69
S3478,2025-11-16,Queen St,Auckland,Grocery,4,984.0
S3479,2025-01-09,Queen St,Auckland,Apparel,8,726.93
S3480,2025-04-27,George St,Otago,Beauty,4,267.34
S3481,2025-05-02,George St,Otago,Beauty,10,358.47
S3482,2025-05-19,Queen St,Auckland,Apparel,7,1039.31
S3483,2025-08-17,George St,Otago,Apparel,9,676.23
S3484,2025-10-23,Riccarton,Canterbury,Home,10,1128.59
S3485,2025-07-10,Riccarton,Canterbury,Grocery,3,90.69
S3486,2025-12-10,Queen St,Auckland,Beauty,1,26.63
S3487,2025-11-26,Queen St,Auckland,Electronics,5,1118.89
S3488,2025-10-02,Hamilton Central,Waikato,Home,1,259.41
S3489,2025-01-06,Lambton,Wellington,Electronics,2,318.47
S3490,2025-06-17,Lambton,Wellington,Apparel,7,1228.4
S3491,2025-11-06,Queen St,Auckland,Beauty,6,1467.4
S3492,2025-07-03,Queen St,Auckland,Home,1,189.94
S3493,2025-01-20,Queen St,Auckland,Home,4,213.6
S3494,2025-06-27,Lambton,Wellington,Apparel,5,570.73
S3495,2025-01-23,Riccarton,Canterbury,Apparel,2,249.61
S3496,2025-09-16,Riccarton,Canterbury,Electronics,9,2034.3
S3497,2025-08-08,Hamilton Central,Waikato,Grocery,5,1402.46
S3498,2025-11-13,Riccarton,Canterbury,Beauty,1,148.5
S3499,2025-01-06,George St,Otago,Beauty,10,710.91
S3500,2025-11-19,Hamilton Central,Waikato,Home,12,2506.28
S3501,2025-04-15,Hamilton Central,Waikato,Home,6,331.87
S3502,2025-02-03,Riccarton,Canterbury,Home,12,1964.98
S3503,2025-05-24,George St,Otago,Home,12,3252.75
S3504,2025-07-05,Hamilton Central,Waikato,Apparel,9,584.64
S3505,2025-05-28,George St,Otago,Electronics,6,1244.1
S3506,2025-02-17,Lambton,Wellington,Electronics,7,422.23
S3507,2025-05-01,Riccarton,Canterbury,Grocery,6,1565.96
S3508,2025-08-09,George St,Otago,Home,12,1568.48
S3509,2025-09-20,Queen St,Auckland,Electronics,4,1103.91
S3510,2025-04-03,George St,Otago,Home,12,1591.84
S3511,2025-02-06,Riccarton,Canterbury,Electronics,7,1198.99
S3512,2025-12-28,Queen St,Auckland,Apparel,11,603.08
S3513,2025-09-19,George St,Otago,Electronics,10,1849.7
S3514,2025-09-01,Queen St,Auckland,Grocery,10,1930.2
S3515,2025-08-10,Riccarton,Canterbury,Electronics,11,2170.07
S3516,2025-05-14,Queen St,Auckland,Electronics,8,929.65
S3517,2025-08-05,Riccarton,Canterbury,Grocery,8,1464.44
S3518,2025-02-22,Queen St,Auckland,Home,4,602.5
S3519,2025-11-16,George St,Otago,Home,12,426.45
S3520,2025-01-09,George St,Otago,Home,3,345.28
S3521,2025-10-24,Queen St,Auckland,Apparel,10,2771.41
S3522,2025-12-25,George St,Otago,Beauty,4,360.55
S3523,2025-02-14,George St,Otago,Home,2,292.71
S3524,2025-12-05,Queen St,Auckland,Apparel,12,456.09
S3525,2025-04-16,George St,Otago,Home,8,1205.63
S3526,2025-02-05,Queen St,Auckland,Electronics,8,1018.09
S3527,2025-06-16,Lambton,Wellington,Home,10,339.84
S3528,2025-07-05,George St,Otago,Grocery,3,222.48
S3529,2025-07-14,Hamilton Central,Waikato,Home,8,985.16
S3530,2025-06-08,Queen St,Auckland,Beauty,2,375.31
S3531,2025-06-17,Hamilton Central,Waikato,Home,3,395.07
S3532,2025-12-07,Hamilton Central,Waikato,Apparel,11,2789.81
S3533,2025-07-25,Lambton,Wellington,Apparel,4,1094.61
S3534,2025-08-13,Lambton,Wellington,Home,3,102.67
S3535,2025-06-05,Riccarton,Canterbury,Home,6,498.6
S3536,2025-08-16,Lambton,Wellington,Home,3,559.37
S3537,2025-02-16,George St,Otago,Grocery,8,1685.09
S3538,2025-09-08,Riccarton,Canterbury,Electronics,6,472.45
S3539,2025-11-20,Hamilton Central,Waikato,Apparel,1,151.26
S3540,2025-10-25,Riccarton,Canterbury,Apparel,7,673.09
S3541,2025-01-20,Riccarton,Canterbury,Grocery,10,2905.84
S3542,2025-04-19,Hamilton Central,Waikato,Apparel,5,877.37
S3543,2025-04-16,Queen St,Auckland,Electronics,12,259.81
S3544,2025-09-17,Riccarton,Canterbury,Beauty,7,191.52
S3545,2025-07-20,Queen St,Auckland,Electronics,7,1418.84
S3546,2025-04-06,Riccarton,Canterbury,Grocery,2,261.06
S3547,2025-09-21,George St,Otago,Beauty,2,339.48
S3548,2025-01-23,Riccarton,Canterbury,Beauty,4,486.14
S3549,2025-08-25,Queen St,Auckland,Beauty,1,63.45
S3550,2025-02-22,George St,Otago,Grocery,11,949.9
S3551,2025-01-24,Lambton,Wellington,Home,11,2358.11
S3552,2025-01-01,George St,Otago,Beauty,3,161.7
S3553,2025-08-17,Riccarton,Canterbury,Apparel,8,108.26
S3554,2025-01-12,Hamilton Central,Waikato,Grocery,4,159.71
S3555,2025-08-23,George St,Otago,Beauty,4,369.61
S3556,2025-12-08,George St,Otago,Apparel,5,215.04
S3557,2025-06-27,Hamilton Central,Waikato,Beauty,2,112.76
S3558,2025-02-21,Riccarton,Canterbury,Grocery,2,378.77
S3559,2025-08-11,Queen St,Auckland,Home,3,247.2
S3560,2025-08-08,George St,Otago,Beauty,1,13.03
S3561,2025-03-18,Queen St,Auckland,Home,4,87.29
S3562,2025-07-19,Queen St,Auckland,Apparel,11,3229.96
S3563,2025-07-21,Riccarton,Canterbury,Beauty,4,912.73
S3564,2025-10-18,Lambton,Wellington,Beauty,8,2074.0
S3565,2025-09-13,Lambton,Wellington,Apparel,11,1288.95
S3566,2025-10-02,Queen St,Auckland,Grocery,11,1060.13
S3567,2025-04-24,Riccarton,Canterbury,Apparel,12,2374.02
S3568,2025-09-12,George St,Otago,Home,12,1669.18
S3569,2025-11-12,Queen St,Auckland,Apparel,3,439.16
S3570,2025-08-27,Lambton,Wellington,Grocery,1,12.97
S3571,2025-01-01,Queen St,Auckland,Grocery,3,188.29
S3572,2025-05-07,Hamilton Central,Waikato,Electronics,2,159.19
S3573,2025-02-23,Hamilton Central,Waikato,Grocery,3,266.75
S3574,2025-02-06,Lambton,Wellington,Grocery,8,978.55
S3575,2025-09-27,George St,Otago,Beauty,12,2975.84
S3576,2025-12-08,Queen St,Auckland,Electronics,2,461.06
S3577,2025-08-16,Hamilton Central,Waikato,Beauty,3,766.37
S3578,2025-03-12,George St,Otago,Apparel,4,446.85
S3579,2025-05-08,Queen St,Auckland,Electronics,10,2712.52
S3580,2025-07-24,Lambton,Wellington,Grocery,4,518.21
S3581,2025-08-03,George St,Otago,Beauty,1,142.25
S3582,2025-12-04,Hamilton Central,Waikato,Grocery,10,620.71
S3583,2025-06-17,Queen St,Auckland,Apparel,11,1427.51
S3584,2025-01-14,Riccarton,Canterbury,Apparel,10,2958.8
S3585,2025-02-18,Queen St,Auckland,Apparel,4,208.08
S3586,2025-11-23,George St,Otago,Electronics,8,173.47
S3587,2025-04-25,George St,Otago,Grocery,10,1531.21
S3588,2025-01-21,George St,Otago,Grocery,10,2981.01
S3589,2025-08-25,Lambton,Wellington,Grocery,12,3400.41
S3590,2025-05-14,Queen St,Auckland,Grocery,2,65.93
S3591,2025-10-12,Hamilton Central,Waikato,Beauty,5,599.72
S3592,2025-11-12,Hamilton Central,Waikato,Electronics,8,2353.42
S3593,2025-11-17,Lambton,Wellington,Home,6,268.02
S3594,2025-07-16,Riccarton,Canterbury,Beauty,1,23.57
S3595,2025-04-15,Lambton,Wellington,Electronics,9,588.22
S3596,2025-09-06,Queen St,Auckland,Apparel,10,2372.31
S3597,2025-02-17,George St,Otago,Grocery,8,383.42
S3598,2025-01-14,Lambton,Wellington,Beauty,7,1713.18
S3599,2025-12-01,Queen St,Auckland,Electronics,8,1590.38
S3600,2025-02-06,Queen St,Auckland,Grocery,2,541.41
S3601,2025-02-13,Lambton,Wellington,Beauty,10,394.14
S3602,2025-10-02,Hamilton Central,Waikato,Apparel,7,2051.58
S3603,2025-06-15,Riccarton,Canterbury,Beauty,7,543.96
S3604,2025-09-19,Hamilton Central,Waikato,Grocery,6,716.53
S3605,2025-02-11,George St,Otago,Electronics,11,2156.01
S3606,2025-07-14,Riccarton,Canterbury,Home,4,351.23
S3607,2025-05-13,Riccarton,Canterbury,Apparel,3,681.74
S3608,2025-10-15,Lambton,Wellington,Grocery,10,2489.03
S3609,2025-06-06,Lambton,Wellington,Electronics,3,380.96
S3610,2025-02-14,Riccarton,Canterbury,Beauty,2,293.64
S3611,2025-02-03,Queen St,Auckland,Grocery,8,84.17
S3612,2025-05-23,Riccarton,Canterbury,Electronics,3,538.22
S3613,2025-05-05,Queen St,Auckland,Apparel,12,3291.71
S3614,2025-11-13,George St,Otago,Grocery,8,2166.32
S3615,2025-05-23,Lambton,Wellington,Electronics,10,1084.0
S3616,2025-01-28,Riccarton,Canterbury,Beauty,5,1450.4
S3617,2025-07-03,Lambton,Wellington,Electronics,6,950.74
S3618,2025-08-09,Hamilton Central,Waikato,Beauty,3,114.17
S3619,2025-10-24,Lambton,Wellington,Beauty,12,2623.38
S3620,2025-05-01,Riccarton,Canterbury,Apparel,4,550.72
S3621,2025-05-25,Queen St,Auckland,Electronics,1,170.92
S3622,2025-03-03,Lambton,Wellington,Beauty,3,727.76
S3623,2025-10-16,Lambton,Wellington,Home,7,1276.21
S3624,2025-05-03,Riccarton,Canterbury,Beauty,12,2569.6
S3625,2025-12-16,George St,Otago,Grocery,3,452.04
S3626,2025-04-26,George St,Otago,Apparel,6,1109.87
S3627,2025-09-01,Lambton,Wellington,Grocery,8,1859.86
S3628,2025-02-28,Hamilton Central,Waikato,Beauty,12,2034.99
S3629,2025-01-24,Hamilton Central,Waikato,Beauty,9,435.08
S3630,2025-01-12,Lambton,Wellington,Apparel,9,2384.05
S3631,2025-03-17,George St,Otago,Beauty,4,675.01
S3632,2025-07-11,George St,Otago,Beauty,6,1381.03
S3633,2025-04-05,Lambton,Wellington,Grocery,1,262.34
S3634,2025-07-06,Hamilton Central,Waikato,Beauty,9,1043.57
S3635,2025-05-10,Queen St,Auckland,Home,4,807.34
S3636,2025-05-18,George St,Otago,Electronics,6,853.95
S3637,2025-09-06,Riccarton,Canterbury,Electronics,4,1096.04
S3638,2025-06-09,Hamilton Central,Waikato,Electronics,1,256.87
S3639,2025-05-10,Riccarton,Canterbury,Electronics,1,130.87
S3640,2025-04-10,Lambton,Wellington,Apparel,1,141.56
S3641,2025-04-22,Lambton,Wellington,Electronics,6,422.56
S3642,2025-11-10,Hamilton Central,Waikato,Beauty,6,630.77
S3643,2025-11-26,Hamilton Central,Waikato,Apparel,10,2879.32
S3644,2025-07-08,George St,Otago,Home,1,227.27
S3645,2025-05-01,George St,Otago,Apparel,4,302.2
S3646,2025-03-01,Lambton,Wellington,Apparel,8,635.63
S3647,2025-03-28,Queen St,Auckland,Home,3,124.49
S3648,2025-09-16,Queen St,Auckland,Beauty,9,2214.73
S3649,2025-01-28,George St,Otago,Beauty,1,101.95
S3650,2025-10-27,Lambton,Wellington,Beauty,11,2886.8
S3651,2025-05-04,Hamilton Central,Waikato,Electronics,10,2982.9
S3652,2025-11-21,Riccarton,Canterbury,Apparel,5,603.87
S3653,2025-02-24,Lambton,Wellington,Apparel,3,99.32
S3654,2025-08-21,Lambton,Wellington,Electronics,9,1632.04
S3655,2025-05-04,Queen St,Auckland,Home,10,1034.75
S3656,2025-09-13,Hamilton Central,Waikato,Apparel,9,1219.27
S3657,2025-03-12,Queen St,Auckland,Beauty,4,82.98
S3658,2025-11-10,Riccarton,Canterbury,Electronics,5,1000.06
S3659,2025-10-26,Riccarton,Canterbury,Beauty,5,649.78
S3660,2025-04-19,Lambton,Wellington,Grocery,3,408.7
S3661,2025-06-16,Queen St,Auckland,Grocery,6,786.29
S3662,2025-07-25,George St,Otago,Grocery,6,1461.58
S3663,2025-01-06,Hamilton Central,Waikato,Grocery,5,1075.43
S3664,2025-05-12,Queen St,Auckland,Home,8,1283.36
S3665,2025-08-04,George St,Otago,Electronics,12,3132.21
S3666,2025-03-19,Queen St,Auckland,Electronics,1,199.09
S3667,2025-09-16,Queen St,Auckland,Grocery,8,2361.87
S3668,2025-12-12,Lambton,Wellington,Home,6,811.78
S3669,2025-04-14,Riccarton,Canterbury,Beauty,12,2754.03
S3670,2025-12-12,Queen St,Auckland,Grocery,6,1727.75
S3671,2025-01-05,George St,Otago,Grocery,5,1019.18
S3672,2025-07-24,Lambton,Wellington,Apparel,8,421.77
S3673,2025-05-07,Riccarton,Canterbury,Home,12,1303.3
S3674,2025-08-28,George St,Otago,Beauty,7,937.88
S3675,2025-07-21,Lambton,Wellington,Beauty,3,626.33
S3676,2025-08-02,Lambton,Wellington,Apparel,2,242.76
S3677,2025-06-28,Lambton,Wellington,Apparel,6,1326.11
S3678,2025-07-16,Lambton,Wellington,Apparel,7,701.97
S3679,2025-05-07,Queen St,Auckland,Beauty,7,585.05
S3680,2025-09-12,George St,Otago,Apparel,12,2018.2
S3681,2025-09-04,Lambton,Wellington,Electronics,7,386.62
S3682,2025-08-26,Riccarton,Canterbury,Beauty,12,920.0
S3683,2025-03-02,Lambton,Wellington,Apparel,8,676.97
S3684,2025-12-04,Hamilton Central,Waikato,Electronics,4,1028.91
S3685,2025-06-10,Riccarton,Canterbury,Electronics,7,575.77
S3686,2025-02-13,Hamilton Central,Waikato,Beauty,6,90.66
S3687,2025-06-04,Lambton,Wellington,Grocery,5,1216.39
S3688,2025-03-18,Queen St,Auckland,Home,8,2114.51
S3689,2025-06-06,Hamilton Central,Waikato,Beauty,6,244.33
S3690,2025-05-16,Queen St,Auckland,Electronics,3,607.47
S3691,2025-11-23,Lambton,Wellington,Home,2,97.33
S3692,2025-06-15,Queen St,Auckland,Beauty,12,999.67
S3693,2025-09-06,Lambton,Wellington,Beauty,5,1196.42
S3694,2025-01-12,Hamilton Central,Waikato,Electronics,12,3149.72
